stmCrossingLinkID,stmPedRampID1,stmPedRampID2,stmPedRampID3,stmPedRampID4,RampCount
1221857752,252543530,260183836,,,2
1221861536,277062917,295647021,,,2
1221861538,211385072,262635004,,,2
1221861544,261505352,269626031,,,2
1221861553,267552945,,,,1
1221861557,275996743,252919775,,,2
1221861563,265847727,,,,1
1221861573,255119407,283793766,,,2
1221861575,280005645,294667737,,,2
1221861577,251912049,228118456,,,2
1221861580,224175681,299180148,,,2
1221861582,250604296,210877148,,,2
1221866272,241851808,212123677,,,2
1221867888,293917908,292813751,,,2
1221874596,283554022,,,,1
1221874601,253824035,220422141,,,2
1221874611,269579299,212127311,,,2
1221874615,293105797,289340844,,,2
1221874627,256053066,217529599,,,2
1221874628,231089220,246977462,,,2
1221874630,273162664,282724663,,,2
1221874633,230974121,,,,1
1221874635,230889239,260433817,,,2
1221874648,289906871,256426142,,,2
1221874652,230665568,219759405,,,2
1221874687,284900443,231102002,,,2
1221874691,259710909,238640252,,,2
1221874695,240717990,274502251,,,2
1221874697,220776643,253555576,,,2
1221874699,239883171,286756062,,,2
1221877408,274640946,247284102,,,2
1221877413,227706562,253755925,,,2
1221877425,252390926,265565396,,,2
1221877428,253973956,220143698,,,2
1221877435,292826710,242585423,,,2
1221877438,252262378,271335379,,,2
1221883443,210465254,256498553,,,2
1221883449,286650353,,,,1
1219092600,,,,,
1219092606,,,,,
1219102742,,,,,
1219104176,,,,,
1219104210,,,,,
1219104212,,,,,
1219104214,,,,,
1219571160,,,,,
1219571175,,,,,
1219571201,,,,,
1219620785,,,,,
1219620792,,,,,
1219620817,,,,,
1219637392,,,,,
1219877508,,,,,
1219877516,,,,,
1219877517,,,,,
1219877521,,,,,
1219880120,,,,,
1219880122,,,,,
1219880125,,,,,
1219880126,,,,,
1219887647,,,,,
1219896991,,,,,
1219897002,,,,,
1219897004,,,,,
1219898539,,,,,
1220053391,,,,,
1220114973,,,,,
1220148686,,,,,
1220177496,,,,,
1220345056,,,,,
1220380959,,,,,
1220380961,,,,,
1220419556,,,,,
1221041491,,,,,
1221540574,,,,,
1221601918,,,,,
1221624998,,,,,
1221785191,,,,,
1221795313,,,,,
1221816527,,,,,
1221861526,,,,,
1221861528,,,,,
1221861534,,,,,
1221861540,,,,,
1221861542,,,,,
1221862403,,,,,
1221866276,,,,,
1221867886,,,,,
1221878453,,,,,
1221883458,214339184,299002467,,,2
1221883461,257132481,217589045,,,2
1221883463,258700423,241322521,,,2
1221883464,288540551,258700423,,,2
1221883466,283517178,238762337,,,2
1221883467,210851498,283517178,,,2
1221883468,230305286,210851498,,,2
1221883469,246180040,238762337,,,2
1221883475,239783157,234518766,,,2
1221883476,259912312,,,,1
1221883479,293618717,233493668,,,2
1221883480,236257389,,,,1
1221883481,233493668,,,,1
1221886277,252157359,,,,1
1221886280,253332151,,,,1
1221886282,261583528,234905307,,,2
1221886284,298388567,,,,1
1221886293,293259278,238129462,,,2
1221886295,235012316,284290766,,,2
1221886297,285326292,278470678,,,2
1221886299,222242950,,,,1
1221886300,211288385,,,,1
1221886301,270135361,285326292,,,2
1221886304,221492524,290169657,,,2
1221886309,237645579,211509663,,,2
1221886310,279534487,237645579,,,2
1221886312,271365441,279534487,,,2
1221886314,239174048,273179405,,,2
1221886319,220143577,210255080,,,2
1221886380,294898299,211492206,,,2
1221886386,295509758,239910365,,,2
1221886390,290409359,227159218,,,2
1221886391,255885306,227159218,,,2
1221886392,271542302,255885306,,,2
1221886393,290409359,271542302,,,2
1221905985,227602560,286015801,,,2
1221905988,254246925,241964795,,,2
1221905990,268527211,220059125,,,2
1221905991,237794014,,,,1
1221905994,239516345,292239770,,,2
1221905995,253673296,270823982,,,2
1221905998,294478459,288668137,,,2
1221905999,287387328,226491277,,,2
1221906004,290452785,220956818,,,2
1221906005,218967483,296386843,,,2
1221906010,255298681,236654309,,,2
1221906012,286158744,,,,1
1221906013,224293758,225071273,,,2
1221906016,213939420,230717109,,,2
1221906017,290246613,266943375,,,2
1221906019,223828519,284439552,,,2
1221906023,274367797,266177362,,,2
1221906024,219245030,294037779,,,2
1221906026,287098817,266224874,,,2
1221906028,283034400,274754835,,,2
1221906030,250864203,276607527,,,2
1221906032,249303000,220395736,,,2
1221906033,298518878,291089453,,,2
1221906034,251541762,271899537,,,2
1221906035,234551761,262134602,,,2
1221906036,275524427,262134602,,,2
1221906037,231045534,285902447,,,2
1221906042,269026403,289556040,,,2
1221906051,261728706,264313764,,,2
1221906059,247501425,285639719,,,2
1221908701,244506721,245152566,,,2
1221908702,258710390,298095107,,,2
1221908708,271100436,244713952,,,2
1221908709,233473090,242667099,,,2
1221908710,210034956,251598065,,,2
1221908712,223055132,227397778,,,2
1221909727,219726669,284017106,,,2
1221940944,280804960,,,,1
1221987631,266909108,244380960,,,2
1221987633,226890638,266318994,,,2
1222026430,220830279,275395906,,,2
1222026431,253957507,240195700,,,2
1222028808,281912501,251226896,,,2
1222028812,273946619,223857897,,,2
1222081627,262674207,241169008,,,2
1222081628,255771637,,,,1
1222081632,297357557,241169008,,,2
1222081637,278251917,298927454,,,2
1222081638,262906431,268051784,,,2
1222081640,278251917,268051784,,,2
1222081642,298927454,262906431,,,2
1222105940,275672382,299951790,,,2
1222105941,228435912,298990251,,,2
1222105949,226006268,,,,1
1222105953,283006544,224687048,,,2
1222124621,248169205,232808933,,,2
1222144493,224577298,251656342,,,2
1222144496,292604057,233035002,,,2
1222144497,285994232,239834143,,,2
1222144507,230376436,299547137,,,2
1222144508,243421562,277610664,,,2
1222144511,222662986,261245594,,,2
1222145412,283581695,246828933,,,2
1222228839,265648711,,,,1
1222228841,267812010,,,,1
1222228842,281842793,,,,1
1222257202,222266111,267119442,,,2
1222257204,280734720,278976354,,,2
1222257210,291779038,,,,1
1222354650,237195320,227470921,,,2
1222585240,211602783,240253422,,,2
1222585241,216366353,250691468,,,2
1222599272,280225237,252451884,,,2
1222599275,223738209,278310852,,,2
1222599276,257460513,273599944,,,2
1222599279,262023245,218585819,,,2
1222599280,250914136,249187707,,,2
1222599283,282085026,249114921,,,2
1222599303,242352362,287487202,,,2
1222602872,290761019,,,,1
1222602876,246496122,251668566,,,2
1222602878,257234239,,,,1
1222602881,223280459,,,,1
1222602883,243602521,,,,1
1222604716,216592842,218383775,,,2
1222604719,236067227,219306372,,,2
1222604720,295268782,297670325,,,2
1222604721,236067227,295268782,,,2
1222604722,219306372,297670325,,,2
1222651917,213982403,,,,1
1222697010,230779543,223798501,,,2
1222872206,234725283,249366598,,,2
1222872207,238311220,249366598,,,2
1222872208,275163088,224678076,,,2
1223039184,276223889,240449127,,,2
1223039186,228812613,215734876,,,2
1223039199,243724774,292621419,,,2
1223039201,221437383,257865096,,,2
1223039202,268542988,264216482,,,2
1223039210,238081318,293249756,,,2
1223039212,268231841,258497522,,,2
1223051906,254104720,297106259,,,2
1223051907,228219903,,,,1
1223051908,263262338,,,,1
1223051938,223000092,299978930,,,2
1223051939,213336645,294271741,,,2
1223051940,213336645,,,,1
1223051941,299978930,,,,1
1223051945,262701266,210178967,,,2
1223051946,298486174,,,,1
1223051951,266668670,297124274,,,2
1223051953,248131760,232463292,,,2
1223051954,227462600,287211547,,,2
1223051960,270196552,222241528,,,2
1223051965,266722810,218183389,,,2
1223258420,293471383,277162001,,,2
1223312549,227261888,293765527,,,2
1223601983,295462328,243761350,,,2
1223620889,254197966,267445781,,,2
1223620890,280420895,279093529,,,2
1223620891,274638056,214001385,,,2
1223620892,218759622,253447840,,,2
1223620894,273406686,261439244,,,2
1223620896,265960854,285806662,,,2
1223620898,267842992,298857507,,,2
1223620900,241455304,,,,1
1223620911,263262338,,,,1
1223620913,228219903,,,,1
1223620914,283974140,232729397,,,2
1223620915,265414690,253036375,,,2
1223620916,272741839,,,,1
1223620917,299718128,272741839,,,2
1223620918,253228703,,,,1
1223620919,289850002,299718128,,,2
1223626392,269554847,,,,1
1223626393,274454001,,,,1
1223626399,238729832,,,,1
1223626401,283703013,246866782,,,2
1223626402,284468558,287211547,,,2
1223626403,221012574,227462600,,,2
1223839938,276212205,210838778,,,2
1223876902,261567206,,,,1
1223876903,283813439,259766434,,,2
1223891513,277758906,,,,1
1223914624,283219818,277674728,,,2
1223914661,239584246,,,,1
1223944529,237024801,265522779,,,2
1223944540,278963851,226230334,,,2
1223944541,264055100,276247647,,,2
1224533285,245003891,265502191,,,2
1224533287,257377077,296464216,,,2
1224533288,284855114,257377077,,,2
1224533290,296757337,284855114,,,2
1224533300,245172235,259532277,,,2
1224533301,232348464,,,,1
1224533302,256365558,245172235,,,2
1224533303,256365558,,,,1
1224533305,241006633,259498725,,,2
1224533310,265929898,262934650,,,2
1224533313,227017933,255087938,,,2
1224615427,212814728,226856463,,,2
1224615428,252722680,230679310,,,2
1224615430,298049144,238644348,,,2
1224615440,210627179,,,,1
1224615442,268750282,230646300,,,2
1224615449,299656576,252322839,,,2
1224615451,266057640,215913313,,,2
1224615459,231850190,265354489,,,2
1224615461,295345698,224937349,,,2
1224615463,298612522,210810643,,,2
1224615466,215749833,281582265,,,2
1224615479,261003002,291071641,,,2
1224622485,291271129,223710381,,,2
1224622498,210455776,240635568,,,2
1224622499,225353942,210455776,,,2
1224622501,275307516,246168605,,,2
1224622503,253674596,293653872,,,2
1224622505,251079818,247584273,,,2
1224622507,286208635,231156937,,,2
1224622509,296521785,239117776,,,2
1224622511,232026006,222774471,,,2
1224622513,246143274,275297612,,,2
1224622515,215192303,237175782,,,2
1224622519,244680993,,,,1
1224622537,241089806,224715830,,,2
1224622539,259511723,298051326,,,2
1224622542,236118613,240635568,,,2
1224622545,217254315,260176417,,,2
1224622548,239174267,217253584,,,2
1224622552,275238516,289660452,,,2
1224628145,234704352,219262701,,,2
1224628146,250821628,224673796,,,2
1224628147,259699419,238190574,,,2
1224628149,220554138,221331263,,,2
1224628152,257031183,256782753,,,2
1224628156,276631534,285293344,,,2
1224628159,270677644,227133378,,,2
1224628161,297828241,281709146,,,2
1224628169,228610830,287302140,,,2
1224628170,224669667,235960298,,,2
1224628172,251700892,248567815,,,2
1224628175,274164125,252167087,,,2
1224628178,269713218,272843952,,,2
1224628180,298862375,264301577,,,2
1224628182,262890576,285455906,,,2
1224628190,264197254,,,,1
1224628192,264835431,,,,1
1224628194,264004049,,,,1
1224628197,264438694,266762222,,,2
1224628198,211856074,264438694,,,2
1224628199,289242896,211856074,,,2
1224628200,241001382,289242896,,,2
1224628201,274467629,214763968,,,2
1224628203,235509314,280528613,,,2
1224628204,251743214,214763968,,,2
1224628205,274467629,235509314,,,2
1224628207,282502157,284965695,,,2
1224628209,229036600,282502157,,,2
1224628210,230423259,229036600,,,2
1224628214,293007213,,,,1
1224628215,280034032,253724180,,,2
1224628218,225529288,251900344,,,2
1224628219,252289477,225529288,,,2
1224628223,243353347,224838433,,,2
1224628229,244069598,234215700,,,2
1224628231,264082246,,,,1
1224631185,290017969,243870922,,,2
1224631190,223918691,296384468,,,2
1224631218,293306298,253170203,,,2
1224631930,256067420,272538330,,,2
1224631931,241547755,230200555,,,2
1224631936,216489590,276801562,,,2
1224631938,242610329,279004953,,,2
1224631940,243226345,,,,1
1224631941,215816847,,,,1
1224631942,215816847,,,,1
1224632511,249006347,286265464,,,2
1224632512,272224132,249006347,,,2
1224632513,224911094,217855926,,,2
1224632515,299883492,224911094,,,2
1224632518,247893757,274958620,,,2
1224633160,244122644,217252414,,,2
1224638588,238254904,258193106,,,2
1224652175,279533928,297180374,,,2
1224652176,256572993,241349065,,,2
1224652180,288786993,281966462,,,2
1224652182,225610199,284774780,,,2
1224652183,279372148,225610199,,,2
1224656502,227817774,223986236,,,2
1224656506,237022770,,,,1
1224659912,299610259,294534903,,,2
1224659914,285185444,261001409,,,2
1224659915,255726805,292472461,,,2
1224659916,271695118,,,,1
1224659918,276057089,,,,1
1224665271,261823836,,,,1
1224831835,267935448,287811355,,,2
1224831838,251691564,227284575,,,2
1224831878,286005545,,,,1
1224831882,265380518,,,,1
1224831884,242654119,276947100,,,2
1224831894,224640945,241835377,,,2
1224862327,236409331,,,,1
1224862328,267293085,236409331,,,2
1224862330,211723761,,,,1
1224862331,274365229,211723761,,,2
1224862358,248741222,239138757,,,2
1224877713,291964565,289234651,,,2
1224877725,264885440,249282844,,,2
1224877729,271483565,219544375,,,2
1224877741,261912954,236319681,,,2
1224877755,295148899,248872019,,,2
1224877757,285148418,283000253,,,2
1224877759,246180013,239951566,,,2
1224877765,271510398,277889895,,,2
1224877768,255597806,251386544,,,2
1224877769,214951169,255597806,,,2
1224877770,279729474,261616537,,,2
1225037217,248861598,266692821,,,2
1225037219,279933587,275899083,,,2
1225037223,233553493,225038895,,,2
1225037228,210084316,274158394,,,2
1225037230,268519272,265002696,,,2
1225037234,272924799,,,,1
1225050093,240218395,291954684,,,2
1225050098,266533601,284779929,,,2
1225050100,258799690,281189574,,,2
1225050101,231229046,291954684,,,2
1225050103,224175644,215026879,,,2
1225050106,285754637,,,,1
1225051747,294883052,225028461,,,2
1225067921,233843714,263646847,,,2
1225070394,293793642,267002730,,,2
1225076161,255206658,229139133,,,2
1225088110,252808634,263779110,,,2
1225088112,231304613,242204959,,,2
1225088114,252808634,231304613,,,2
1225088116,231054802,289848352,,,2
1225088117,240408848,284779819,,,2
1225088118,254697513,240408848,,,2
1225088122,268524534,299834996,,,2
1225088124,280667230,267229150,,,2
1225088126,252857120,236015259,,,2
1225088127,246069831,252857120,,,2
1225088128,287292889,224665142,,,2
1225088139,269455498,226856463,,,2
1225088140,236840031,269455498,,,2
1225088141,212814728,236840031,,,2
1225088146,211007067,241440268,,,2
1225088148,260302214,211389154,,,2
1225088156,299989652,,,,1
1225088158,240641501,,,,1
1225088160,292844792,264594760,,,2
1225091567,222897302,225229616,,,2
1225091570,223527678,223044200,,,2
1225091572,295527172,223527678,,,2
1225091573,276187699,257687888,,,2
1225091577,291689408,238335276,,,2
1225091580,219098823,253078629,,,2
1225091581,273822288,251148016,,,2
1225091597,226058673,249832616,,,2
1225091599,298849524,226058673,,,2
1225091601,275238516,298849524,,,2
1225091605,282204926,287512204,,,2
1225091606,296279324,287512204,,,2
1225091607,231025605,282204926,,,2
1225091612,259936153,225353942,,,2
1225091625,214412796,,,,1
1225093175,264384570,,,,1
1225093177,217782713,,,,1
1225093179,263712595,231523213,,,2
1225093181,278850561,222164403,,,2
1225093201,242836252,228287752,,,2
1225093208,246796133,265322669,,,2
1225093211,215295119,258008425,,,2
1225320888,237737190,,,,1
1225326306,220063685,244687838,,,2
1225326308,240799173,,,,1
1225326311,251439172,273785551,,,2
1225326313,264374478,238418493,,,2
1225326314,271124581,238418493,,,2
1225326315,233090960,210264750,,,2
1225326316,237142477,233090960,,,2
1225326318,210264750,,,,1
1225326319,295267319,295138431,,,2
1225326320,236461279,298014161,,,2
1225326323,254214230,,,,1
1225326324,295267319,,,,1
1225326325,298014161,,,,1
1225326327,210013854,269484105,,,2
1225326328,229641335,210013854,,,2
1225326332,286482531,213549895,,,2
1225326333,285479850,299370809,,,2
1225326337,249787003,267804798,,,2
1225326356,253903807,230646300,,,2
1225326364,281794328,263241392,,,2
1225326648,269073149,237389279,,,2
1225326650,216126582,285493940,,,2
1225326653,258568259,220697383,,,2
1225326654,260946542,299445839,,,2
1225326655,254099091,260946542,,,2
1225326658,223892356,273113988,,,2
1225326663,262242581,267957306,,,2
1225326664,242246432,212355456,,,2
1225326668,295344960,276374814,,,2
1225326670,244965349,279249211,,,2
1225326671,281548749,278829511,,,2
1225326672,234712738,210125901,,,2
1225326680,272198049,273594192,,,2
1225326684,278007824,240722260,,,2
1225326687,249896266,269716738,,,2
1225326688,230271414,227774875,,,2
1225326691,273269841,230271414,,,2
1225326692,240328273,294624243,,,2
1225345507,255220897,232813424,,,2
1225345508,275761240,278498721,,,2
1225345523,235530930,218141796,,,2
1225345524,247457115,235658073,,,2
1225345525,273992286,222673218,,,2
1225345528,259898274,215227320,,,2
1225345529,272909205,,,,1
1225345530,274518744,,,,1
1225345532,273924256,259898274,,,2
1225345536,248769875,296516931,,,2
1225345540,275703693,262345262,,,2
1225345541,262345262,,,,1
1225345542,238648896,289334111,,,2
1225345544,214612337,221404456,,,2
1225345545,287719714,290302611,,,2
1225345551,290543162,295966745,,,2
1225345553,225390152,295966745,,,2
1225345555,216330971,290543162,,,2
1225345557,274765373,279298884,,,2
1225345558,292327875,279298884,,,2
1225345566,279577184,,,,1
1225345569,226060478,277584471,,,2
1225345570,244909627,269339474,,,2
1225345571,278217584,290316368,,,2
1225345572,237749882,283868644,,,2
1225461774,272537944,289139704,,,2
1225461779,287691077,254580689,,,2
1225461787,246310283,273894433,,,2
1225566960,245061888,266913911,,,2
1225566961,214402960,,,,1
1225566965,295927980,294195548,,,2
1225566975,218599451,258367811,,,2
1225566986,282048273,278490908,,,2
1225566987,295342186,239910579,,,2
1225569990,215655297,254303721,,,2
1225569991,298506894,298221518,,,2
1225569992,241563557,263345070,,,2
1225569998,261759603,279966049,,,2
1225570004,237259967,221893187,,,2
1225570009,244196480,265951188,,,2
1225570010,246280018,249927834,,,2
1225570013,297695700,249540123,,,2
1221883453,,,,,
1221886388,,,,,
1222026426,,,,,
1222026427,,,,,
1222081617,,,,,
1222105972,,,,,
1222105988,,,,,
1222599294,,,,,
1222599298,,,,,
1222599300,,,,,
1222599302,,,,,
1222602869,,,,,
1222604728,,,,,
1222604729,,,,,
1222607893,,,,,
1222644438,,,,,
1222874578,,,,,
1223039181,,,,,
1223039190,,,,,
1223051947,,,,,
1223051948,,,,,
1223876905,,,,,
1224533274,,,,,
1224533284,,,,,
1224533292,,,,,
1224533295,,,,,
1224533298,,,,,
1224622517,,,,,
1224628184,,,,,
1224628213,,,,,
1224632520,,,,,
1224633166,,,,,
1224633173,,,,,
1224806270,,,,,
1224806274,,,,,
1224831866,,,,,
1224879750,,,,,
1224928301,,,,,
1224928307,,,,,
1224928310,,,,,
1224928312,,,,,
1225051749,,,,,
1225091626,,,,,
1225093184,,,,,
1225326326,,,,,
1225326651,,,,,
1225326674,,,,,
1225326676,,,,,
1225461739,,,,,
1225566971,,,,,
1225774841,290534387,284116385,,,2
1225774843,221320624,290534387,,,2
1225774846,299981609,255364538,,,2
1225774847,229962856,211964623,,,2
1225774849,219082091,291943321,,,2
1225774853,236629403,278355716,,,2
1225774854,294560794,236629403,,,2
1225774855,249746261,278355716,,,2
1225802911,261376798,230282616,,,2
1225802920,221764528,238437332,,,2
1225802921,224393143,224651209,,,2
1225802923,248023236,228950482,,,2
1225804875,235819639,280139095,,,2
1225806320,247153989,212380777,,,2
1225806321,231962224,247153989,,,2
1225824111,213259336,283033149,,,2
1225928998,299642793,294684545,,,2
1225936475,290331012,256966412,,,2
1225936479,278837024,256966412,,,2
1225936480,229094178,290331012,,,2
1225936483,251127441,278634445,,,2
1225936485,290226258,251555220,,,2
1225936493,236389855,251219017,,,2
1225936509,243086579,225098267,,,2
1225936510,249639338,296741155,,,2
1225936512,214898836,246622517,,,2
1225936514,210021740,242535623,,,2
1225936515,246947742,232355504,,,2
1226002427,289433838,217962365,,,2
1226002428,270450464,221151458,,,2
1226002435,227466853,279437175,,,2
1226002439,242818478,225741660,,,2
1226002442,278850937,260176963,,,2
1226002446,287021893,250235321,,,2
1226002447,268803571,,,,1
1226002448,254969375,290458546,,,2
1226002451,239864038,262134423,,,2
1226002452,260106622,239864038,,,2
1226002453,263597355,260106622,,,2
1226002455,262134423,263597355,,,2
1226002468,269369589,283344140,,,2
1226002475,273794403,295516292,,,2
1226002484,294767961,237992511,,,2
1226002486,248308197,216254584,,,2
1226002487,247149505,269913340,,,2
1226002488,248308197,247149505,,,2
1226002491,278587786,223968208,,,2
1226002499,279548899,229154663,,,2
1226002506,248774877,246379209,,,2
1226002511,228295556,210210177,,,2
1226002512,253486281,261607342,,,2
1226002513,283662326,244044572,,,2
1226002524,283357356,,,,1
1226002525,294673326,231054802,,,2
1226002527,277368229,284779819,,,2
1226002530,237992511,,,,1
1226002550,292203523,289123782,,,2
1226002552,274331637,263183093,,,2
1226002554,292371413,232965650,,,2
1226002560,227816909,292069202,,,2
1226002565,275675709,263879370,,,2
1226002569,255472778,239330147,,,2
1226002577,293582346,282801133,,,2
1226023529,276742382,295508265,,,2
1226023530,247747192,292430747,,,2
1226023531,239559150,270821195,,,2
1226023532,242609016,253716561,,,2
1226023533,224473852,,,,1
1226023534,266106285,272844202,,,2
1226023535,230268559,235922327,,,2
1226023536,299047022,245844033,,,2
1226023538,212090749,276355850,,,2
1226023539,229633635,264685304,,,2
1226026353,219028630,,,,1
1226026357,230640804,288179414,,,2
1226026363,255966819,285042162,,,2
1226026902,230171099,271926038,,,2
1226026907,212556491,237104763,,,2
1226026909,212176868,288030344,,,2
1226026912,258423307,262457649,,,2
1226026914,224363284,212517605,,,2
1226026917,260962350,262247212,,,2
1226026920,271823997,290979144,,,2
1226026921,270864615,285863828,,,2
1226026922,236047469,263689280,,,2
1226026928,294174690,289224926,,,2
1226026931,253450414,299920964,,,2
1226026932,227533013,213597453,,,2
1226026933,234071721,212909938,,,2
1226026981,211119987,295564732,,,2
1226026983,249547146,,,,1
1226026984,245982836,223959759,,,2
1226026985,222037302,235818704,,,2
1226026989,279603826,233677723,,,2
1226026991,285927754,210151811,,,2
1226027001,253146346,219783716,,,2
1226027002,290618270,226208433,,,2
1226027003,292437115,233724658,,,2
1226027005,246221255,239573953,,,2
1226027024,266340329,212090128,,,2
1226027032,246343342,281647202,,,2
1226027042,251280117,269254507,,,2
1226031876,220430566,,,,1
1226031882,212728817,251386683,,,2
1226031886,298539406,241308001,,,2
1226039562,229527045,,,,1
1226039563,294656740,217760806,,,2
1226039566,276835349,292647100,,,2
1226039567,236419650,223521110,,,2
1226039568,269634373,236419650,,,2
1226039569,294752523,234643463,,,2
1226039571,226489834,236872044,,,2
1226039572,291332324,221877005,,,2
1226039573,224292686,,,,1
1226039574,283522446,230534670,282802104,,3
1226039575,266439011,,,,1
1226039576,292699694,,,,1
1226039583,232310853,,,,1
1226039584,247060076,,,,1
1226039590,284632376,215880492,,,2
1226039596,291661314,,,,1
1226039597,249042346,254876360,,,2
1226039598,291661314,254876360,,,2
1226039608,251980547,226103515,,,2
1226039609,271719775,226103515,,,2
1226047055,262873943,241433257,,,2
1226047068,278240492,226563968,,,2
1226047070,284747872,294543742,,,2
1226047073,237189565,245992913,,,2
1226047074,296756489,224711807,,,2
1226047079,273181283,226047304,,,2
1226047080,237044486,215822046,,,2
1226047081,256120089,292196806,,,2
1226047082,225734378,237044486,,,2
1226047083,215513385,242524742,,,2
1226047085,244262122,266439577,,,2
1226047095,264313945,210872669,,,2
1226047096,262173645,214167111,,,2
1226047097,210872669,214167111,,,2
1226047098,264313945,262173645,,,2
1226047101,223395963,284258565,,,2
1226047104,290374397,,,,1
1226047105,252625520,,,,1
1226047107,235321760,286195553,,,2
1226052591,283127952,279364847,,,2
1226052592,215410147,283127952,,,2
1226052593,217429956,279364847,,,2
1226052594,241279405,,,,1
1226054683,283903409,277265125,,,2
1226064444,253346912,297790956,,,2
1226064445,230175836,284472525,,,2
1226064446,266131077,293457297,,,2
1226064447,250543170,217342886,,,2
1226064448,241110765,,,,1
1226064449,299707207,,,,1
1226064450,230532614,276438394,,,2
1226064451,289150742,286504907,,,2
1226064453,229629948,222928162,,,2
1226064458,269031044,285564386,,,2
1226064460,225731329,269031044,,,2
1226064461,260705590,232674022,,,2
1226064462,285564386,260705590,,,2
1226064463,292635509,272279834,,,2
1226064480,235618489,225596158,,,2
1226064483,256127538,249194740,,,2
1226064485,268718900,266327752,,,2
1226064486,281570231,297922070,,,2
1226064487,230400767,244753093,,,2
1226064488,213769331,268718900,,,2
1226064489,290133920,229426606,,,2
1226064490,273539711,230400767,,,2
1226064512,274513717,263211885,,,2
1226064514,284448742,265087730,,,2
1226064517,225002831,257162923,,,2
1226064520,259912738,224925684,,,2
1226064524,298693694,,,,1
1226064530,266813589,,,,1
1226064532,283758174,,,,1
1226064533,298194712,,,,1
1226064536,238874919,235490068,,,2
1226064537,238337932,273592015,,,2
1226064538,242072831,239134902,,,2
1226064540,227176198,238874919,,,2
1226066891,269112404,232868331,,,2
1226212326,289655991,224445604,,,2
1226351803,298022753,239726965,,,2
1226351806,238611123,,,,1
1226643903,260725766,288384262,,,2
1226643904,228111919,263065902,,,2
1226808035,223726909,231857232,,,2
1226808036,260513087,281861332,,,2
1226808037,221630261,,,,1
1226808038,244694584,,,,1
1226808039,223411789,265928040,,,2
1226822409,221448923,240093312,,,2
1226822411,242093041,215749833,,,2
1226822412,297789498,281582265,,,2
1226822413,242093041,297789498,,,2
1226865327,242055664,214017504,,,2
1226970681,242946145,,,,1
1226970682,297331131,222722801,,,2
1226970683,267996337,222722801,,,2
1227032309,260869608,275996693,,,2
1227032311,264613832,282573155,,,2
1227032312,275996693,264613832,,,2
1227032313,260869608,282573155,,,2
1227072568,262067442,,,,1
1227072570,238132596,289311540,,,2
1227072572,293386085,238132596,,,2
1227193429,278012111,213135403,,,2
1227193431,267306394,,,,1
1227193440,258892125,222016827,,,2
1227193441,248111310,292666993,,,2
1227193442,215600574,252370491,,,2
1227193443,248111310,215600574,,,2
1227193444,283713952,286881157,,,2
1227193445,238547508,243351460,,,2
1227193446,220248921,240693186,,,2
1227193455,284382611,230306352,,,2
1227193456,263415793,284382611,,,2
1227193457,211320136,283338285,,,2
1227193471,277119699,,,,1
1227193472,247818184,277119699,,,2
1227207395,286541771,241780534,,,2
1227207396,242958843,287052624,,,2
1227207397,218054950,,,,1
1227207398,277031527,215534645,,,2
1227207399,220201618,280854503,,,2
1227227150,250170750,252298047,,,2
1227227151,281464574,289839115,,,2
1227227161,273622470,253694464,,,2
1227227168,212661986,292131910,,,2
1227227175,213732822,285837191,,,2
1227227176,229520848,256903358,,,2
1227246362,287412845,232661518,,,2
1227246364,252762613,257121857,,,2
1227246366,247167321,277441972,,,2
1227246369,227765942,,,,1
1227246371,277601779,269926459,,,2
1227246373,245145933,215869580,,,2
1227246378,265330977,295778556,,,2
1227246379,235469961,242363598,,,2
1227246385,249147340,,,,1
1227256838,214194463,263520674,,,2
1227256842,273696566,292139251,,,2
1227258664,234610622,222467878,,,2
1227258667,257923639,223708412,,,2
1227258674,227765942,,,,1
1227258676,260320449,246778777,,,2
1227258677,291137894,265330977,,,2
1227417445,249166029,268108391,,,2
1227417520,234875257,260367333,,,2
1227417779,214820247,295129876,,,2
1227417780,283411052,234733257,,,2
1227420696,241734612,261011698,,,2
1227433168,269162981,271842072,,,2
1227433169,271842072,,,,1
1227433170,270113042,232352971,,,2
1227433171,231285710,232352971,,,2
1227433173,258408050,212809314,,,2
1227433174,222209208,212809314,,,2
1227457277,290550552,,,,1
1227465595,243464877,285938744,,,2
1227465596,259350754,256349976,,,2
1227465599,291251740,287898598,,,2
1227465600,268809264,287898598,,,2
1227465601,268809264,,,,1
1227465603,298771527,262024762,,,2
1227465604,298771527,,,,1
1227465605,280731003,262024762,,,2
1227465620,291399352,261318241,,,2
1227466195,239038547,223392528,,,2
1227466196,218021564,239038547,,,2
1227466197,284612784,223392528,,,2
1227466198,218021564,284612784,,,2
1227466204,215719250,272676921,,,2
1227626233,233177816,,,,1
1227842121,221260409,,,,1
1227867985,245300501,260315373,,,2
1227905147,245857790,276006286,,,2
1227905149,245857790,,,,1
1227905177,230158046,219748489,,,2
1227905179,248844536,230158046,,,2
1227905180,282098147,248844536,,,2
1227905181,229910388,269957845,,,2
1227905182,235128903,289269590,,,2
1227905192,293022457,259980314,,,2
1227905194,245774706,288281267,,,2
1227908764,287170727,269956250,,,2
1227908766,256333791,288468720,,,2
1227908768,298720102,273697571,,,2
1227908770,225498652,264648936,,,2
1227908771,231448287,255090899,,,2
