stmAdaPathLinkID,stmAdaPathLinkType,stmAdaPathLinkLength,stmAdaPathLinkTravelTime,stmAdaPathNodeAID,stmAdaPathNodeBID,stmAdaPathNodeALat,stmAdaPathNodeALon,stmAdaPathNodeBLat,stmAdaPathNodeBLon
1041550516,sidewalk,0.063176346,113.7174225,9588760000,6074836883,33.9650675,-84.1408646,33.9644329,-84.1400708
1041550517,crossing,0.013678402,24.62112332,6074836883,9588805031,33.9644329,-84.1400708,33.9643044,-84.1398898
1041550521,sidewalk,0.019668256,35.40286021,9588805058,9588759937,33.9666302,-84.141475,33.9664337,-84.1417234
1041550522,crossing,0.008679016,15.62222821,9588805057,9588805058,33.9667047,-84.1413539,33.9666302,-84.141475
1041550524,crossing,0.006296641,11.33395399,8851716535,8851690502,33.9628451,-84.1422619,33.9628686,-84.1423678
1041550527,crossing,0.005485216,9.873389452,9588805069,6079739298,33.9629457,-84.1420139,33.9630206,-84.1419817
1041550529,crossing,0.007148733,12.86771947,6079739294,6079739292,33.9627405,-84.1418865,33.9627107,-84.1417673
1041550532,crossing,0.006475628,11.65612993,8851716524,8851716534,33.9625469,-84.1421572,33.9626375,-84.1421273
1041550536,sidewalk,0.041765713,75.17828303,6079739298,9588818859,33.9630206,-84.1419817,33.9635094,-84.1423668
1041550537,crossing,0.008599798,15.47963564,6074836846,6074836849,33.9632328,-84.1413854,33.9631686,-84.1415138
1041550539,sidewalk,0.017355609,31.24009631,9588805104,6074836846,33.9633497,-84.1411177,33.9632328,-84.1413854
1041550540,crossing,0.010793143,19.42765787,9588805105,9588805104,33.9634247,-84.1409527,33.9633497,-84.1411177
1041553254,sidewalk,0.022371783,40.26920893,6074836860,6074836863,33.963617,-84.1424484,33.9638879,-84.1426352
1041553255,crossing,0.008787655,15.81777893,9588818859,6074836860,33.9635094,-84.1423668,33.963617,-84.1424484
1041553262,sidewalk,0.016189578,29.14124029,6074836863,9588818880,33.9638879,-84.1426352,33.9640934,-84.1427718
1041553263,crossing,0.011997262,21.59507219,9588818880,6074836865,33.9640934,-84.1427718,33.9642349,-84.1428935
1041553264,sidewalk,0.009645443,17.36179786,6074836865,9588818884,33.9642349,-84.1428935,33.9643674,-84.1429476
1041553265,crossing,0.008764009,15.77521567,9588818884,9588818885,33.9643674,-84.1429476,33.964491,-84.1429835
1041553266,sidewalk,0.063196546,113.7537823,9588818885,9588818892,33.964491,-84.1429835,33.9653855,-84.1428633
1041553267,crossing,0.008658219,15.58479351,9588818892,9588818893,33.9653855,-84.1428633,33.9654987,-84.1427979
1041553278,crossing,0.003102787,5.585015874,9588827025,9588827026,33.9656382,-84.1408497,33.9656047,-84.1408136
1043856168,sidewalk,0.15833536,285.0036479,4038590213,9606493335,33.9843499,-84.0814606,33.9834907,-84.083986
1043856169,crossing,0.012868562,23.16341102,9606493335,9606493370,33.9834907,-84.083986,33.983389,-84.0841728
1043856171,crossing,0.018188279,32.73890208,9606493370,9606493373,33.983389,-84.0841728,33.9831772,-84.0839839
1043857846,crossing,0.008495938,15.29268853,9606467479,9606467480,33.9632559,-84.131358,33.9633078,-84.1314922
1044517988,crossing,0.016435865,29.58455631,4102968755,4102968757,33.901142,-84.2759359,33.9012978,-84.2757194
1046354247,sidewalk,0.034713962,62.48513239,9622538286,9622538285,33.9196146,-84.0066817,33.9193559,-84.0061641
1046521049,sidewalk,0.166527998,299.7503959,7367354374,11294777958,33.8954576,-84.1624124,33.8943007,-84.1599024
1046521050,sidewalk,0.025568062,46.02251075,7367369387,9623871143,33.8936696,-84.1590824,33.8934039,-84.1587719
1046521051,sidewalk,0.082378774,148.2817936,11416188709,7367313607,33.8926201,-84.157741,33.8922524,-84.156646
1046521052,sidewalk,0.029046523,52.28374149,7367313601,9623871144,33.8937381,-84.1590048,33.8934338,-84.1586551
1046554460,sidewalk,0.12235318,220.2357248,4038869347,9624208607,33.9836016,-84.0930467,33.9834561,-84.0950467
1046554461,sidewalk,0.025718788,46.29381864,9624208607,9624208606,33.9834561,-84.0950467,33.9832687,-84.0954341
1050089828,sidewalk,0.101411402,182.5405231,6182562223,11369727067,33.9792047,-84.0745964,33.9778554,-84.0739499
1051373777,sidewalk,0.063543803,114.3788456,9661681119,9661681132,33.9622401,-84.1429876,33.9618545,-84.1439696
1051373778,crossing,0.017362886,31.25319466,11294621360,9661681132,33.9620694,-84.1441272,33.9618545,-84.1439696
1051373779,crossing,0.012428494,22.37128991,8851716518,9661681121,33.9623386,-84.1428548,33.9622439,-84.1430388
1052337806,crossing,0.010500088,18.90015896,9671152261,5652576182,33.9156191,-84.1371815,33.9154932,-84.1370796
1053641491,sidewalk,0.061655804,110.9804467,4040456614,4040456618,33.9549823,-84.0944817,33.9541352,-84.0941505
1054230085,crossing,0.009458376,17.02507658,9688167886,9688167908,33.9483076,-84.0001054,33.9481741,-84.0000679
1054237390,crossing,0.00963382,17.34087544,4039107181,9688266448,33.9726007,-84.0870337,33.9726294,-84.0868695
1054261612,crossing,0.00378665,6.815969244,6030757502,9688504437,33.9418912,-84.2108654,33.9418605,-84.2108113
1054265841,sidewalk,0.107965536,194.337965,10120816823,4760952850,33.9665032,-84.2383657,33.9651032,-84.2390934
1054975586,sidewalk,0.036440262,65.59247109,11349813807,11349813810,33.903516,-84.2729326,33.9038935,-84.2724939
1054975953,sidewalk,0.053102353,95.5842347,8282123349,6033758933,33.8972194,-84.1986945,33.8977581,-84.19805
1059796491,sidewalk,0.067273979,121.0931617,11350204665,11367736996,33.9463035,-84.1257299,33.9454593,-84.1251418
1071778938,sidewalk,0.027758352,49.965033,5987255278,5987255276,33.9574419,-83.9855631,33.957513,-83.9850895
1071778942,sidewalk,0.018521984,33.33957188,11382130605,9834762306,33.9577434,-83.9838149,33.9577668,-83.9834936
1072136668,sidewalk,0.058269218,104.8845916,11175557524,9837466654,33.9505713,-83.9792167,33.9510257,-83.9800424
1072136673,sidewalk,0.056187328,101.1371905,11470377441,7320169660,33.9523026,-83.9826739,33.9527633,-83.9834803
1072136674,crossing,0.002822363,5.080252671,11480769900,11480769899,33.9502736,-83.9830486,33.9503145,-83.9830483
1072136691,sidewalk,0.053989048,97.18028697,5987163812,10137839437,33.951224,-83.9878108,33.951338,-83.9868968
1072136692,sidewalk,0.050492809,90.88705669,10137821783,5987163832,33.9521801,-83.9860362,33.9520013,-83.9868845
1072136694,sidewalk,0.05379253,96.82655414,7320169612,7320169671,33.9503269,-83.9876628,33.9504236,-83.9867374
1072477104,sidewalk,0.193862932,348.9532781,10703176463,7419680103,33.971667,-83.992206,33.9740461,-83.993991
1072865262,sidewalk,0.086919367,156.4548603,5987217961,5987217968,33.935406,-83.9941468,33.9366207,-83.9937691
1072865263,crossing,0.020437934,36.78828102,5987217968,5987217970,33.9366207,-83.9937691,33.9369065,-83.9937125
1073400315,sidewalk,0.222798562,401.0374112,9846855176,9846855170,33.9502295,-84.0273534,33.9518097,-84.0239692
1074224334,crossing,0.006201042,11.16187554,9853403746,9853403763,33.9478335,-84.2407972,33.9478147,-84.2409027
1082155230,sidewalk,0.030568417,55.02315041,9917655391,9917655405,33.9509644,-83.9942793,33.9508194,-83.9938141
1082155237,sidewalk,0.019293212,34.72778182,5987247054,9917655440,33.9487433,-83.9939196,33.9488562,-83.9942145
1082155266,sidewalk,0.200502358,360.9042439,11489169913,5987155706,33.9608956,-83.9901791,33.9614949,-83.9933683
1082155267,sidewalk,0.121499357,218.6988427,5987249157,5987249161,33.954866,-83.9893402,33.9531263,-83.98916
1082155269,crossing,0.008675926,15.61666611,5987249149,5987249151,33.9548937,-83.9911072,33.9549025,-83.9909565
1082155271,crossing,0.009540863,17.17355307,5987155628,5987249151,33.9547641,-83.9909535,33.9549025,-83.9909565
1082155272,sidewalk,0.022623303,40.72194621,11175907345,11175907348,33.9548123,-83.9903108,33.954836,-83.9899179
1082358491,sidewalk,0.18510969,333.1974417,9484710998,9919552067,33.9201302,-84.0057946,33.9222306,-84.0038549
1082358492,crossing,0.011420568,20.5570225,9919552078,9919552077,33.9240945,-84.0027479,33.9239437,-84.0028167
1097857651,crossing,0.006768448,12.18320676,11406239363,11406239362,33.9564767,-83.9873092,33.9563786,-83.9873037
1097857658,sidewalk,0.033003416,59.40614934,10052651859,10617240876,33.9564021,-83.9861416,33.9563647,-83.9867112
1097857659,crossing,0.009630419,17.33475363,11280277711,11406239360,33.9551108,-83.9859581,33.9552503,-83.9859679
1097857660,sidewalk,0.041819225,75.27460577,5987155582,11336750622,33.955042,-83.9881458,33.9556464,-83.9882106
1099885417,sidewalk,0.046696,84.05280011,10068980225,10068980226,33.9145019,-84.0008187,33.9151557,-84.0006053
1099885418,crossing,0.017443668,31.39860201,10068980226,10068980232,33.9151557,-84.0006053,33.9154,-84.000526
1101523360,crossing,0.014083351,25.35003126,11479351658,7320169601,33.9502463,-83.9887991,33.9502321,-83.9885545
1101523361,sidewalk,0.171881147,309.3860641,7320169597,5987163802,33.9505162,-83.9888533,33.9529884,-83.9891503
1101523362,crossing,0.014405525,25.92994411,7320169612,7320169668,33.9503269,-83.9876628,33.9503418,-83.9879127
1101523363,crossing,0.012388375,22.29907504,7320169604,7320169615,33.9501503,-83.9878597,33.9501734,-83.9876458
1101523364,sidewalk,0.056353691,101.436644,7320169612,10080280454,33.9503269,-83.9876628,33.9511304,-83.9877793
1101523365,crossing,0.006699524,12.05914295,10080280454,5987163812,33.9511304,-83.9877793,33.951224,-83.9878108
1101523371,sidewalk,0.034701826,62.46328609,11175907347,5987249153,33.9549325,-83.9901459,33.9549749,-83.9895438
1101523373,crossing,0.008313719,14.96469423,5987249153,5987155659,33.9549749,-83.9895438,33.9548549,-83.989529
1101523374,sidewalk,0.059847684,107.7258321,5987249157,5987155622,33.954866,-83.9893402,33.9549189,-83.9883187
1101523375,crossing,0.008142254,14.65605802,5987249155,5987249157,33.954983,-83.9893599,33.954866,-83.9893402
1101523376,crossing,0.010870213,19.5663841,5987155659,5987249157,33.9548549,-83.989529,33.954866,-83.9893402
1101523379,sidewalk,0.053402899,96.12521785,5987255217,5987163874,33.9564636,-83.9882991,33.957208,-83.9883608
1101546461,crossing,0.009404503,16.92810575,10080491977,10080491978,33.9608677,-83.9888918,33.9608275,-83.9887353
1101546462,sidewalk,0.002493874,4.488973794,10080491978,10080491980,33.9608275,-83.9887353,33.9608312,-83.9886921
1102470726,crossing,0.007579652,13.64337385,10088192966,5987163805,33.9532064,-83.9881735,33.9530976,-83.9881542
1102470739,sidewalk,0.034596287,62.27331653,11382130578,11382130580,33.956508,-83.986576,33.9565459,-83.9859753
1102470742,sidewalk,0.062744005,112.9392092,5987255278,5987270022,33.9574419,-83.9855631,33.9565417,-83.9855594
1102470744,sidewalk,0.036289931,65.32187534,10088193036,10088193043,33.9570421,-83.9844826,33.9575615,-83.9844749
1102470747,crossing,0.012464841,22.43671341,9834762302,10088193043,33.9575429,-83.9846908,33.9575615,-83.9844749
1102470759,traffic_island,0.004986978,8.976560036,11175424913,11479351662,33.9469881,-83.9861472,33.9469162,-83.9861374
1102470763,sidewalk,0.025877161,46.57889002,7320189036,11140227930,33.9441957,-83.9842058,33.9438592,-83.9840059
1102470764,crossing,0.015780454,28.40481726,11479351663,11479351664,33.9469979,-83.9861231,33.9471284,-83.9858977
1102640738,sidewalk,0.002692024,4.845643374,10089943579,10089943580,33.9540392,-83.9880644,33.9540414,-83.9880176
1102640739,sidewalk,0.023740572,42.73302942,5987163837,5987163840,33.9539769,-83.9880494,33.9543115,-83.9879973
1102640740,crossing,0.016284956,29.31292167,10088192968,5987163837,33.9537412,-83.9880293,33.9539769,-83.9880494
1102724370,sidewalk,0.148548544,267.38738,5987193318,10090656386,33.9464961,-83.9917005,33.9482165,-83.9902195
1102726037,sidewalk,0.04446094,80.02969283,5987255233,11175856904,33.956146,-83.9896734,33.9555055,-83.9896092
1102726038,crossing,0.011042701,19.87686188,5987255231,5987255233,33.9563047,-83.9896999,33.956146,-83.9896734
1102726039,crossing,0.007290876,13.12357679,11417735635,11406284682,33.9563936,-83.9884969,33.956288,-83.9884896
1102726042,crossing,0.007545756,13.58236107,11417735637,11417735636,33.9563021,-83.988254,33.9564113,-83.9882609
1102726044,crossing,0.006953135,12.51564334,11406284681,11417735638,33.9562387,-83.9884214,33.9562466,-83.9883007
1102726045,sidewalk,0.040538519,72.96933506,7320189053,11352314534,33.948772,-83.9841993,33.9483523,-83.9846924
1102726046,crossing,0.015896711,28.61408017,7554268328,7320189053,33.9489647,-83.9840472,33.948772,-83.9841993
1102726047,crossing,0.0123409,22.21362026,10090643008,5987193518,33.9275017,-83.9970332,33.9276763,-83.9969855
1102726048,crossing,0.012488617,22.47951143,10090643010,5987193529,33.9275275,-83.9965943,33.9277079,-83.9965738
1102726049,crossing,0.022112506,39.80251024,10090643008,10090643012,33.9275017,-83.9970332,33.9274993,-83.9966483
1102726050,sidewalk,0.003017269,5.431083337,10090643008,10090643015,33.9275017,-83.9970332,33.9274768,-83.9970764
1102726051,crossing,0.019545879,35.18258173,9484710962,10090643016,33.9176172,-84.0001507,33.9175415,-83.9998231
1102726052,crossing,0.021233153,38.21967521,10090670919,10090643016,33.9172423,-83.9999107,33.9175415,-83.9998231
1102726053,crossing,0.020187767,36.33797992,10090670919,9484710909,33.9172423,-83.9999107,33.9173047,-84.000254
1105080308,crossing,0.011099595,19.97927106,11418594666,11418594667,33.9462171,-83.9917173,33.9463382,-83.9915899
1105080312,sidewalk,0.069639006,125.350211,10112453631,10112453664,33.9497783,-83.9923407,33.9501228,-83.9933569
1105080313,sidewalk,0.043002291,77.40412335,10137754196,10112453675,33.9510676,-83.9949989,33.9511186,-83.9942704
1105080314,crossing,0.010639247,19.15064521,10112453675,9917655391,33.9511186,-83.9942704,33.9509644,-83.9942793
1105080315,sidewalk,0.017258905,31.0660294,5987247062,9917655439,33.9492224,-83.994178,33.9490139,-83.9943067
1106039319,sidewalk,0.007302004,13.14360669,10120816821,10120816823,33.9666089,-84.2383745,33.9665032,-84.2383657
1106039320,crossing,0.009333233,16.79981968,10120816822,10120816821,33.966744,-84.2383858,33.9666089,-84.2383745
1106972994,sidewalk,0.01931976,34.77556806,10129259662,10129259684,33.9262973,-84.0211448,33.9263015,-84.0208937
1106972995,crossing,0.004340989,7.813780938,10129259662,10129259663,33.9262973,-84.0211448,33.9263568,-84.0211696
1106972996,sidewalk,0.013448885,24.20799295,10129259663,10129259665,33.9263568,-84.0211696,33.9265165,-84.021294
1106972997,crossing,0.004305092,7.749166298,10129259665,10129259666,33.9265165,-84.021294,33.9265618,-84.0213456
1106972998,sidewalk,0.010487147,18.87686484,10129259666,10129259667,33.9265618,-84.0213456,33.9266764,-84.0214657
1106973000,crossing,0.004731005,8.51580864,10129259668,10129259669,33.9267126,-84.0215042,33.9267627,-84.0215605
1106973001,sidewalk,0.005426362,9.767452267,10129259669,10129259670,33.9267627,-84.0215605,33.9268203,-84.0216249
1106973003,crossing,0.004516273,8.129291504,10129259671,10129259672,33.9268578,-84.0216675,33.9269062,-84.0217205
1106973005,sidewalk,0.002267412,4.08134165,10129259673,10129259674,33.9269438,-84.0217627,33.9269674,-84.0217902
1106973007,crossing,0.008859897,15.94781383,10129259675,10129259676,33.9270047,-84.0218288,33.9271012,-84.0219307
1106973008,crossing,0.011887788,21.39801834,10129259684,10129259686,33.9263015,-84.0208937,33.9261645,-84.0207732
1106973009,sidewalk,0.019455981,35.02076599,10129259686,10129259698,33.9261645,-84.0207732,33.9259663,-84.0206406
1106973010,crossing,0.006328838,11.3919084,10129259698,10129259699,33.9259663,-84.0206406,33.9259003,-84.020564
1106973015,crossing,0.010147483,18.26546958,10129259699,10129259715,33.9259003,-84.020564,33.925871,-84.0203909
1106973016,crossing,0.02249827,40.49688661,10129259715,10129259717,33.925871,-84.0203909,33.9255515,-84.0204713
1106973017,crossing,0.012926643,23.26795699,10129259720,10129259717,33.9255956,-84.02069,33.9255515,-84.0204713
1106973018,sidewalk,0.024825884,44.68659144,10129259721,10129259715,33.9261996,-84.0205205,33.925871,-84.0203909
1106973019,crossing,0.016546782,29.78420749,10129259734,10129259740,33.9257746,-84.0201223,33.9256677,-84.0198644
1106973020,sidewalk,0.04532056,81.57700784,10129259740,10129259747,33.9256677,-84.0198644,33.9252603,-84.0192505
1106973021,crossing,0.008775485,15.79587281,10129259747,10129259748,33.9252603,-84.0192505,33.925173,-84.0191393
1106973022,sidewalk,0.032853596,59.13647194,10129259748,10129259753,33.925173,-84.0191393,33.9248564,-84.018717
1106973023,crossing,0.010043529,18.07835149,10129259753,10129259754,33.9248564,-84.018717,33.9247491,-84.0185987
1106973024,sidewalk,0.041531114,74.75600584,10129259754,10129259762,33.9247491,-84.0185987,33.9243174,-84.0181049
1106973025,crossing,0.011505321,20.70957793,10129259762,10129259766,33.9243174,-84.0181049,33.9241947,-84.0179691
1106973026,sidewalk,0.040047643,72.08575673,10129259766,10129259774,33.9241947,-84.0179691,33.9237979,-84.0174751
1106984962,sidewalk,0.14152275,254.74095,8909008737,10129352038,33.9206228,-84.0105844,33.9204151,-84.0130168
1106984963,crossing,0.009126842,16.42831588,10129352038,10129352039,33.9204151,-84.0130168,33.920368,-84.013165
1106984964,sidewalk,0.074376895,133.8784103,10129352039,10129352051,33.920368,-84.013165,33.9204448,-84.0144467
1106984965,crossing,0.010272321,18.49017823,10129352051,10129352052,33.9204448,-84.0144467,33.9204558,-84.014625
1106984966,sidewalk,0.042260747,76.06934478,10129352052,10129352060,33.9204558,-84.014625,33.9207573,-84.0152531
1106984968,crossing,0.019166452,34.49961285,10129352060,10129352062,33.9207573,-84.0152531,33.920921,-84.0155208
1106984969,crossing,0.024152402,43.47432348,10129352064,10129352060,33.9204563,-84.0154639,33.9207573,-84.0152531
1106984971,sidewalk,0.041902912,75.42524133,10129352062,10129352078,33.920921,-84.0155208,33.9212423,-84.0161047
1106984972,crossing,0.005514044,9.925278674,10129352079,10129352080,33.9212651,-84.0161738,33.9213149,-84.0162488
1106984973,sidewalk,0.124970186,224.9463354,10129352080,10129352089,33.9213149,-84.0162488,33.9229683,-84.0170259
1106984974,crossing,0.011215277,20.18749922,10129352089,10129352100,33.9229683,-84.0170259,33.9231131,-84.0170918
1106984976,sidewalk,0.036940223,66.49240109,10129352100,10129353597,33.9231131,-84.0170918,33.9235997,-84.0172947
1106984977,sidewalk,0.037086285,66.75531328,10129259774,10129353437,33.9237979,-84.0174751,33.9240673,-84.0169355
1106984979,sidewalk,0.001642274,2.956093235,10129353584,10129353585,33.9243411,-84.0164493,33.9243363,-84.0164213
1106984980,sidewalk,0.001574507,2.834112235,10129353586,10129353587,33.9242341,-84.0163555,33.9242568,-84.0163524
1106984981,crossing,0.006759162,12.16649203,10129353585,10129353587,33.9243363,-84.0164213,33.9242568,-84.0163524
1106984982,crossing,0.008265304,14.87754715,10129353440,10129353437,33.9241083,-84.0168003,33.9240673,-84.0169355
1106984983,sidewalk,0.001034001,1.861201902,10129353590,10129353591,33.9238912,-84.016813,33.9239062,-84.0168126
1106984984,crossing,0.009556253,17.20125588,10129353583,10129353591,33.9240206,-84.0167186,33.9239062,-84.0168126
1106984985,crossing,0.007074799,12.73463833,10129259774,10129353594,33.9237979,-84.0174751,33.9237041,-84.0175136
1106984986,crossing,0.009970424,17.94676404,10129353594,10129353595,33.9237041,-84.0175136,33.9235797,-84.017425
1106984987,crossing,0.008978561,16.16140989,10129353595,10129353597,33.9235797,-84.017425,33.9235997,-84.0172947
1106984988,crossing,0.019583737,35.25072652,10129353595,10129353600,33.9235797,-84.017425,33.9234308,-84.0177146
1106984989,crossing,0.01227974,22.10353153,10129353600,10129353603,33.9234308,-84.0177146,33.9235743,-84.0178413
1106984990,crossing,0.021031664,37.85699438,10129353594,10129353603,33.9237041,-84.0175136,33.9235743,-84.0178413
1106984991,sidewalk,0.00773066,13.91518841,10129353610,10129353616,33.9232347,-84.0171783,33.9232864,-84.0170635
1106984992,crossing,0.00423522,7.62339609,10129353616,10129353617,33.9232864,-84.0170635,33.9233089,-84.0169949
1106984993,sidewalk,0.007193522,12.94833895,10129353617,10129353620,33.9233089,-84.0169949,33.9233509,-84.0168893
1106985008,sidewalk,0.076692777,138.046998,9503078884,10129353754,33.9235407,-84.0084901,33.924328,-84.0094192
1106985015,crossing,0.015613004,28.10340768,10129353767,10129353779,33.9182121,-83.9996177,33.9184302,-83.9995501
1106985016,sidewalk,0.03158381,56.85085803,10129353779,10129353784,33.9184302,-83.9995501,33.9188749,-83.9994182
1106985017,crossing,0.017441206,31.39417128,10129353784,10129353785,33.9188749,-83.9994182,33.9191171,-83.9993314
1106985018,sidewalk,0.035059741,63.10753392,10129353785,10129353791,33.9191171,-83.9993314,33.919592,-83.9991345
1106985019,crossing,0.003722674,6.700813886,11365165317,11481149942,33.9196979,-83.999161,33.9197279,-83.9991072
1106985020,sidewalk,0.087011773,156.6211919,10129353795,10129353804,33.9197375,-83.9990875,33.9209635,-83.9987808
1107965612,crossing,0.007400572,13.32103045,10137756553,10137756555,33.9341482,-83.9985983,33.9340566,-83.9986655
1107965613,sidewalk,0.072011856,129.62134,10137756555,10137756563,33.9340566,-83.9986655,33.9331498,-83.9992285
1107965614,crossing,0.007438071,13.38852812,10137756563,10137756565,33.9331498,-83.9992285,33.9330602,-83.9992983
1107965615,sidewalk,0.067971987,122.3495769,10137756565,10137756572,33.9330602,-83.9992983,33.9321921,-83.9998271
1107965616,crossing,0.007983859,14.37094536,10137756572,10137756575,33.9321921,-83.9998271,33.9320908,-83.9998868
1107965617,sidewalk,0.20013184,360.2373126,10137756576,10137756589,33.9321052,-83.9999038,33.9296741,-84.0016793
1107965618,crossing,0.008952053,16.1136954,10137756589,10137756592,33.9296741,-84.0016793,33.9296049,-84.0018057
1107965619,sidewalk,0.132941485,239.2946727,10137756592,10137756600,33.9296049,-84.0018057,33.9285015,-84.0036722
1107965620,crossing,0.009285233,16.71341922,10137756600,10137756602,33.9285015,-84.0036722,33.9284332,-84.0038115
1107965621,sidewalk,0.161983962,291.5711325,10137756603,10137756614,33.9284561,-84.0038202,33.9275471,-84.006354
1107965622,crossing,0.010862697,19.55285396,10137756614,10137756616,33.9275471,-84.006354,33.9275005,-84.0065346
1107965623,sidewalk,0.125124187,225.2235375,10137756616,10137756622,33.9275005,-84.0065346,33.9268362,-84.0085429
1107965624,crossing,0.008699263,15.65867414,10137756622,10137756630,33.9268362,-84.0085429,33.9267622,-84.0086645
1107965625,sidewalk,0.138913998,250.0451971,10137756630,10137756647,33.9267622,-84.0086645,33.9253269,-84.0102918
1107965626,crossing,0.014564134,26.21544131,10137756647,10137756652,33.9253269,-84.0102918,33.9251741,-84.0104669
1107965627,sidewalk,0.020449256,36.80866082,11418090327,10137756657,33.9250822,-84.0104663,33.924877,-84.0107129
1107965628,crossing,0.009037263,16.26707269,10137756657,10137756659,33.924877,-84.0107129,33.9247808,-84.0108197
1107965629,sidewalk,0.067122189,120.8199406,10137756659,10137756663,33.9247808,-84.0108197,33.9240862,-84.0116197
1107966000,crossing,0.009951237,17.91222643,7417510964,7417510966,33.9455581,-83.996078,33.9454535,-83.9961971
1107966001,crossing,0.015457718,27.82389186,10137754176,7417511022,33.9475741,-83.9976425,33.9473894,-83.9974899
1107966002,sidewalk,0.214681616,386.4269084,7417511022,9917655440,33.9473894,-83.9974899,33.9488562,-83.9942145
1107966003,crossing,0.010552618,18.9947117,10137754196,7423585558,33.9510676,-83.9949989,33.9509284,-83.9949227
1107975491,sidewalk,0.086229827,155.2136882,5987247083,11152071725,33.9509774,-83.9912125,33.9519851,-83.9919731
1107975493,crossing,0.012967579,23.34164168,5987247077,5987249132,33.9502982,-83.9908186,33.9503711,-83.9906107
1107975498,sidewalk,0.069195651,124.5521721,11152093010,7423585558,33.9500223,-83.9944042,33.9509284,-83.9949227
1107975505,sidewalk,0.048247135,86.84484286,5987163819,10137864921,33.9513564,-83.9868006,33.9515871,-83.9860211
1107975506,crossing,0.005675278,10.21550038,10137839437,5987163819,33.951338,-83.9868968,33.9513564,-83.9868006
1107975508,crossing,0.004960423,8.928761305,10137839442,10137839444,33.9521203,-83.9869303,33.9521402,-83.9868473
1107975509,sidewalk,0.046230196,83.21435362,10137839444,10137839448,33.9521402,-83.9868473,33.9523084,-83.9860721
1107975512,sidewalk,0.053009408,95.41693501,10137839482,10137839484,33.9519235,-83.9846904,33.9525119,-83.9852794
1107975513,sidewalk,0.029951323,53.91238114,10137839489,10137839491,33.9528796,-83.9849966,33.9531613,-83.9845995
1107975514,sidewalk,0.068361711,123.0510804,10137839711,10137839503,33.9528391,-83.985273,33.9534964,-83.9843865
1107975516,crossing,0.009251293,16.65232745,10137839504,10137839503,33.9534,-83.9842744,33.9534964,-83.9843865
1107975517,sidewalk,0.020312804,36.56304788,10137839504,10137839506,33.9534,-83.9842744,33.9532047,-83.9845393
1107975518,crossing,0.004580834,8.245500536,10137839506,10137839491,33.9532047,-83.9845393,33.9531613,-83.9845995
1107975519,crossing,0.005124044,9.223279853,10137839489,10137839509,33.9528796,-83.9849966,33.9528268,-83.9850592
1107975520,sidewalk,0.05365882,96.5858754,10137839710,10137839569,33.952581,-83.9851723,33.9520004,-83.984551
1107975521,crossing,0.004936456,8.885621556,10137839516,10137839521,33.9521404,-83.9843318,33.9521903,-83.9842704
1107975522,sidewalk,0.034809689,62.65744005,10137839521,10137839523,33.9521903,-83.9842704,33.9525623,-83.9838605
1107975523,crossing,0.005103954,9.187117911,10137839523,10137839525,33.9525623,-83.9838605,33.9526204,-83.9838054
1107975524,crossing,0.005574479,10.03406161,10137839526,10137839528,33.9524892,-83.9837637,33.9525523,-83.9837032
1107975525,sidewalk,0.018914406,34.04593003,10137839525,10137839600,33.9526204,-83.9838054,33.9528439,-83.9836206
1107975526,sidewalk,0.019473645,35.0525606,7320169660,10137839528,33.9527633,-83.9834803,33.9525523,-83.9837032
1107975527,sidewalk,0.070410557,126.7390023,7320169645,11175713940,33.9503336,-83.9830493,33.9510639,-83.9822095
1107975529,sidewalk,0.072088016,129.7584293,7320169645,10137839547,33.9503336,-83.9830493,33.9510603,-83.9839331
1107975530,crossing,0.006609641,11.89735294,10137839549,10137839547,33.9511368,-83.9840017,33.9510603,-83.9839331
1107975531,sidewalk,0.057945216,104.3013891,10137839549,10137839571,33.9511368,-83.9840017,33.9518802,-83.9844631
1107975532,crossing,0.006102559,10.98460668,10137839560,10137839562,33.9520401,-83.9842692,33.9521057,-83.9841989
1107975533,sidewalk,0.036651909,65.97343659,10137839562,10137839526,33.9521057,-83.9841989,33.9524892,-83.9837637
1107975534,crossing,0.009700862,17.46155108,10137839569,10137839571,33.9520004,-83.984551,33.9518802,-83.9844631
1107975535,sidewalk,0.018843321,33.91797833,10137839573,10137839579,33.951811,-83.9845945,33.9515786,-83.9844229
1107975536,crossing,0.005869536,10.56516517,10137839579,10137839583,33.9515786,-83.9844229,33.9515024,-83.9843773
1107975537,sidewalk,0.032834096,59.10137254,10137839583,10137839554,33.9515024,-83.9843773,33.9510923,-83.9840955
1107975538,sidewalk,0.077786717,140.016091,10137839552,7320169643,33.951007,-83.9840373,33.9501928,-83.9831301
1107975540,sidewalk,0.053821784,96.87921175,10137839600,10137839504,33.9528439,-83.9836206,33.9534,-83.9842744
1107975541,crossing,0.00651759,11.73166251,11489612529,11489612530,33.9527789,-83.9834995,33.9528345,-83.9835913
1107975544,crossing,0.004496546,8.093782332,10137839493,10137839612,33.9533922,-83.9859886,33.9534433,-83.9860372
1107975545,sidewalk,0.024451451,44.01261142,10137839612,10137839619,33.9534433,-83.9860372,33.9532782,-83.9863062
1107975546,crossing,0.004483978,8.071160571,11489169967,11489169968,33.9532518,-83.9862775,33.9532052,-83.9862231
